,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE
644,0.0,3.0,4.0,3.0,1.0,8.0,2.0,1.0,1.0,35.0,4.0,2.0,5.0,2.0,7.0,9.0,1.0,1.0,1.0,1.0,2.0
645,1.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,74.0,4.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,2.0
646,0.0,1.0,6.0,3.0,12.0,7.0,2.0,1.0,2.0,35.0,4.0,3.0,1.0,3.0,13.0,8.0,1.0,1.0,2.0,3.0,4.0
647,0.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,46.0,4.0,4.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0
648,0.0,1.0,6.0,3.0,2.0,8.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,3.0,3.0
649,0.0,2.0,1.0,3.0,9.0,1.0,2.0,1.0,1.0,22.0,4.0,2.0,5.0,2.0,10.0,5.0,1.0,1.0,1.0,1.0,4.0
650,1.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,41.0,1.0,5.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0
651,1.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,70.0,1.0,2.0,1.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,4.0
652,1.0,4.0,4.0,3.0,2.0,6.0,2.0,1.0,2.0,43.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0
653,0.0,3.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,26.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0
654,1.0,5.0,7.0,4.0,2.0,4.0,2.0,1.0,2.0,56.0,1.0,3.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,3.0
655,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,29.0,4.0,2.0,1.0,7.0,9.0,3.0,1.0,1.0,2.0,3.0,4.0
656,1.0,2.0,1.0,1.0,11.0,2.0,2.0,1.0,1.0,42.0,1.0,5.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,1.0,4.0
657,0.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,2.0,85.0,1.0,3.0,3.0,5.0,10.0,1.0,1.0,1.0,1.0,3.0,3.0
658,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0
659,1.0,3.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,63.0,4.0,4.0,1.0,5.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0
660,1.0,2.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,73.0,1.0,3.0,1.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,2.0
661,0.0,1.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,30.0,1.0,3.0,5.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0
662,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,69.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0
663,0.0,4.0,3.0,3.0,10.0,1.0,2.0,1.0,2.0,40.0,2.0,5.0,1.0,1.0,15.0,7.0,1.0,1.0,1.0,1.0,4.0
664,1.0,3.0,6.0,3.0,12.0,3.0,2.0,1.0,1.0,26.0,1.0,1.0,1.0,4.0,9.0,8.0,0.0,1.0,2.0,1.0,4.0
665,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,66.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0
666,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,56.0,1.0,4.0,1.0,2.0,10.0,4.0,0.0,1.0,3.0,1.0,3.0
667,0.0,2.0,7.0,5.0,1.0,8.0,2.0,1.0,1.0,75.0,1.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,1.0,4.0,4.0
668,1.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,1.0,63.0,1.0,2.0,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0
669,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,77.0,1.0,3.0,1.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0
670,0.0,2.0,7.0,4.0,1.0,6.0,2.0,1.0,2.0,49.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,4.0,4.0
671,1.0,2.0,2.0,1.0,11.0,1.0,2.0,1.0,2.0,23.0,4.0,1.0,6.0,6.0,5.0,9.0,1.0,1.0,3.0,1.0,4.0
672,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,31.0,4.0,3.0,1.0,2.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0
673,1.0,2.0,7.0,4.0,1.0,3.0,2.0,1.0,1.0,81.0,1.0,5.0,1.0,5.0,18.0,9.0,1.0,1.0,1.0,1.0,3.0
674,1.0,2.0,3.0,3.0,8.0,5.0,2.0,1.0,2.0,77.0,6.0,4.0,1.0,5.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0
675,1.0,3.0,2.0,1.0,14.0,3.0,2.0,1.0,1.0,30.0,1.0,3.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0
676,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,69.0,1.0,3.0,3.0,5.0,7.0,9.0,1.0,1.0,1.0,3.0,4.0
677,1.0,2.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,13.0,4.0,0.0,1.0,1.0,1.0,4.0
678,1.0,3.0,4.0,4.0,12.0,7.0,2.0,1.0,1.0,24.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,3.0,4.0
679,1.0,1.0,4.0,4.0,3.0,6.0,2.0,1.0,1.0,24.0,4.0,3.0,5.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0
680,0.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,68.0,4.0,2.0,6.0,2.0,4.0,7.0,1.0,0.0,2.0,2.0,4.0
681,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,67.0,2.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,2.0,3.0,4.0
682,0.0,1.0,2.0,4.0,12.0,9.0,2.0,1.0,2.0,32.0,2.0,2.0,3.0,1.0,5.0,7.0,1.0,1.0,2.0,1.0,2.0
683,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,48.0,1.0,5.0,1.0,1.0,10.0,9.0,1.0,1.0,2.0,1.0,2.0
684,1.0,5.0,3.0,3.0,12.0,9.0,2.0,1.0,1.0,38.0,1.0,5.0,1.0,1.0,11.0,4.0,0.0,1.0,1.0,1.0,4.0
685,0.0,4.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,60.0,1.0,4.0,1.0,2.0,16.0,4.0,1.0,1.0,1.0,1.0,2.0
686,0.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,52.0,1.0,3.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0
687,0.0,3.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,70.0,1.0,2.0,1.0,5.0,3.0,9.0,1.0,1.0,1.0,1.0,4.0
688,1.0,2.0,2.0,3.0,6.0,8.0,2.0,1.0,2.0,28.0,4.0,4.0,5.0,4.0,10.0,5.0,1.0,1.0,1.0,1.0,2.0
689,0.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,72.0,2.0,3.0,2.0,5.0,9.0,5.0,1.0,1.0,2.0,3.0,1.0
690,1.0,1.0,7.0,4.0,2.0,4.0,2.0,1.0,1.0,33.0,1.0,4.0,1.0,1.0,14.0,3.0,0.0,1.0,1.0,2.0,4.0
691,0.0,2.0,1.0,3.0,12.0,8.0,2.0,1.0,1.0,24.0,2.0,4.0,5.0,7.0,9.0,4.0,1.0,1.0,2.0,1.0,4.0
692,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,30.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,3.0,2.0
693,1.0,4.0,1.0,1.0,11.0,2.0,2.0,1.0,2.0,61.0,1.0,3.0,3.0,1.0,7.0,7.0,1.0,0.0,1.0,1.0,2.0
694,0.0,2.0,4.0,3.0,12.0,4.0,2.0,1.0,2.0,54.0,1.0,3.0,2.0,2.0,9.0,5.0,1.0,1.0,2.0,1.0,4.0
695,0.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0
696,0.0,1.0,5.0,4.0,14.0,8.0,2.0,1.0,1.0,66.0,1.0,3.0,1.0,5.0,10.0,6.0,1.0,1.0,2.0,3.0,4.0
697,0.0,3.0,4.0,3.0,14.0,9.0,2.0,1.0,2.0,37.0,4.0,5.0,2.0,1.0,3.0,9.0,1.0,1.0,2.0,2.0,4.0
698,1.0,3.0,5.0,4.0,1.0,7.0,2.0,1.0,1.0,79.0,1.0,2.0,2.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,4.0
699,0.0,5.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,54.0,4.0,3.0,1.0,1.0,18.0,8.0,1.0,1.0,1.0,1.0,4.0
700,1.0,2.0,2.0,4.0,2.0,7.0,2.0,1.0,1.0,65.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,2.0
701,0.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,33.0,2.0,3.0,5.0,4.0,11.0,9.0,1.0,1.0,2.0,4.0,4.0
702,1.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,59.0,1.0,5.0,1.0,1.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0
703,1.0,1.0,5.0,3.0,10.0,4.0,2.0,1.0,1.0,61.0,4.0,3.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0
704,1.0,2.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,35.0,1.0,4.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0
705,0.0,1.0,2.0,4.0,12.0,4.0,2.0,1.0,2.0,27.0,2.0,4.0,5.0,1.0,15.0,5.0,1.0,0.0,1.0,3.0,4.0
706,1.0,2.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,64.0,1.0,3.0,1.0,5.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0
707,1.0,3.0,2.0,3.0,11.0,2.0,2.0,1.0,1.0,70.0,1.0,5.0,1.0,2.0,14.0,8.0,1.0,1.0,1.0,1.0,4.0
708,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,72.0,1.0,3.0,2.0,5.0,5.0,8.0,0.0,1.0,1.0,4.0,4.0
709,1.0,1.0,6.0,4.0,12.0,8.0,2.0,1.0,2.0,38.0,1.0,5.0,3.0,1.0,11.0,4.0,1.0,1.0,1.0,1.0,4.0
710,1.0,1.0,7.0,4.0,12.0,3.0,2.0,1.0,2.0,32.0,1.0,5.0,1.0,1.0,12.0,3.0,0.0,1.0,1.0,1.0,4.0
711,0.0,3.0,2.0,3.0,1.0,7.0,2.0,1.0,2.0,79.0,2.0,3.0,4.0,5.0,13.0,9.0,1.0,1.0,2.0,1.0,3.0
712,0.0,2.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,61.0,1.0,4.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,4.0
713,1.0,3.0,1.0,2.0,8.0,7.0,2.0,1.0,2.0,29.0,6.0,5.0,5.0,1.0,14.0,3.0,1.0,1.0,2.0,3.0,4.0
714,0.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,18.0,5.0,1.0,1.0,1.0,1.0,3.0
715,0.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,59.0,1.0,3.0,5.0,1.0,4.0,3.0,0.0,1.0,3.0,3.0,3.0
716,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,43.0,4.0,4.0,5.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
717,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,43.0,6.0,4.0,3.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0
718,0.0,2.0,2.0,2.0,14.0,4.0,2.0,1.0,1.0,50.0,2.0,2.0,5.0,4.0,1.0,7.0,1.0,1.0,2.0,3.0,4.0
719,0.0,1.0,4.0,3.0,12.0,7.0,2.0,1.0,1.0,31.0,2.0,3.0,5.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,4.0
720,0.0,2.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,44.0,4.0,2.0,1.0,1.0,13.0,3.0,0.0,1.0,1.0,1.0,4.0
721,0.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,51.0,1.0,3.0,4.0,6.0,4.0,6.0,0.0,1.0,2.0,1.0,2.0
722,0.0,1.0,3.0,3.0,11.0,6.0,2.0,1.0,1.0,65.0,2.0,3.0,1.0,6.0,11.0,5.0,0.0,1.0,1.0,1.0,2.0
723,0.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,68.0,1.0,4.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,2.0,4.0
724,0.0,1.0,7.0,3.0,12.0,1.0,2.0,1.0,2.0,53.0,1.0,2.0,1.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,3.0
725,1.0,2.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,57.0,1.0,5.0,1.0,1.0,8.0,2.0,0.0,0.0,2.0,3.0,4.0
726,1.0,4.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,56.0,5.0,4.0,1.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,4.0
727,0.0,1.0,7.0,4.0,12.0,4.0,2.0,1.0,2.0,29.0,1.0,4.0,5.0,1.0,14.0,7.0,0.0,1.0,1.0,1.0,4.0
728,1.0,3.0,6.0,3.0,1.0,6.0,2.0,1.0,1.0,45.0,2.0,3.0,1.0,2.0,13.0,5.0,1.0,1.0,1.0,2.0,4.0
729,1.0,1.0,1.0,3.0,12.0,8.0,2.0,1.0,2.0,36.0,2.0,5.0,5.0,7.0,13.0,5.0,1.0,1.0,2.0,1.0,2.0
730,1.0,4.0,5.0,4.0,9.0,1.0,2.0,1.0,1.0,32.0,6.0,5.0,5.0,1.0,15.0,4.0,1.0,1.0,2.0,3.0,4.0
731,0.0,3.0,6.0,3.0,2.0,6.0,2.0,1.0,1.0,39.0,1.0,4.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0
732,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,1.0,39.0,4.0,5.0,1.0,1.0,16.0,9.0,1.0,1.0,1.0,1.0,4.0
733,0.0,3.0,1.0,3.0,9.0,1.0,2.0,1.0,2.0,35.0,6.0,5.0,1.0,1.0,18.0,9.0,1.0,1.0,1.0,1.0,4.0
734,1.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,2.0,64.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0
735,1.0,2.0,7.0,3.0,12.0,1.0,2.0,1.0,1.0,56.0,1.0,3.0,3.0,1.0,9.0,5.0,1.0,1.0,3.0,1.0,4.0
736,1.0,4.0,7.0,4.0,2.0,5.0,2.0,1.0,1.0,56.0,1.0,2.0,1.0,2.0,12.0,4.0,1.0,1.0,1.0,1.0,4.0
737,1.0,1.0,5.0,5.0,14.0,2.0,2.0,1.0,1.0,69.0,1.0,5.0,3.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,4.0
738,0.0,4.0,5.0,5.0,9.0,1.0,2.0,1.0,1.0,32.0,1.0,4.0,1.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,4.0
739,1.0,3.0,4.0,3.0,11.0,1.0,2.0,1.0,1.0,31.0,5.0,1.0,6.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0
740,1.0,3.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,68.0,1.0,3.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,4.0
741,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,26.0,1.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0
742,0.0,3.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,36.0,4.0,5.0,5.0,3.0,11.0,2.0,1.0,1.0,2.0,3.0,4.0
743,1.0,1.0,7.0,5.0,5.0,8.0,2.0,1.0,1.0,67.0,1.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,1.0,1.0,4.0
744,1.0,2.0,5.0,4.0,12.0,9.0,2.0,1.0,1.0,64.0,1.0,4.0,1.0,5.0,11.0,4.0,0.0,1.0,1.0,1.0,2.0
745,1.0,4.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,67.0,4.0,3.0,3.0,2.0,9.0,5.0,1.0,1.0,3.0,4.0,3.0
746,1.0,2.0,2.0,4.0,1.0,6.0,2.0,1.0,2.0,67.0,4.0,3.0,1.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,3.0
747,0.0,1.0,5.0,3.0,2.0,8.0,2.0,1.0,1.0,49.0,4.0,4.0,1.0,1.0,13.0,7.0,1.0,1.0,1.0,1.0,2.0
748,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,21.0,4.0,3.0,5.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,4.0
749,0.0,1.0,1.0,3.0,1.0,7.0,2.0,1.0,1.0,58.0,2.0,5.0,1.0,1.0,17.0,5.0,1.0,1.0,1.0,1.0,3.0
750,0.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,50.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0
751,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,1.0,74.0,4.0,3.0,1.0,2.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0
752,0.0,2.0,2.0,3.0,2.0,9.0,2.0,1.0,2.0,37.0,6.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0
753,1.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,71.0,5.0,4.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0
754,0.0,1.0,7.0,3.0,11.0,1.0,2.0,1.0,1.0,64.0,1.0,2.0,4.0,5.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0
755,1.0,4.0,1.0,3.0,12.0,8.0,2.0,1.0,2.0,40.0,2.0,5.0,1.0,1.0,14.0,7.0,1.0,1.0,2.0,3.0,3.0
756,1.0,3.0,7.0,3.0,2.0,7.0,2.0,1.0,2.0,62.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,4.0
757,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,2.0,5.0,7.0,9.0,8.0,1.0,1.0,2.0,3.0,2.0
758,1.0,5.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,25.0,4.0,3.0,5.0,1.0,5.0,9.0,1.0,1.0,1.0,4.0,4.0
759,1.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,64.0,1.0,3.0,3.0,1.0,6.0,4.0,1.0,0.0,1.0,3.0,4.0
760,1.0,3.0,2.0,4.0,1.0,8.0,2.0,1.0,2.0,80.0,2.0,4.0,1.0,5.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0
761,1.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,33.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,2.0,1.0,4.0
762,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,63.0,4.0,3.0,4.0,5.0,6.0,9.0,1.0,1.0,1.0,4.0,3.0
763,0.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,24.0,4.0,4.0,5.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0
764,1.0,3.0,4.0,3.0,13.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,2.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0
765,1.0,2.0,7.0,5.0,3.0,8.0,2.0,1.0,2.0,33.0,1.0,4.0,1.0,7.0,13.0,4.0,1.0,1.0,1.0,1.0,4.0
766,1.0,3.0,3.0,3.0,12.0,4.0,2.0,1.0,2.0,21.0,2.0,3.0,5.0,7.0,18.0,7.0,1.0,1.0,1.0,1.0,2.0
767,1.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,2.0,65.0,2.0,3.0,3.0,1.0,12.0,5.0,1.0,1.0,1.0,3.0,3.0
768,0.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,1.0,87.0,1.0,5.0,1.0,5.0,12.0,6.0,1.0,1.0,1.0,2.0,2.0
769,1.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0,2.0,32.0,4.0,4.0,5.0,1.0,14.0,9.0,1.0,1.0,2.0,3.0,4.0
770,0.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,33.0,4.0,2.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,4.0
771,1.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,67.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0
772,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,35.0,5.0,3.0,1.0,6.0,10.0,8.0,1.0,1.0,2.0,1.0,4.0
773,0.0,1.0,2.0,3.0,11.0,3.0,2.0,1.0,1.0,26.0,4.0,5.0,6.0,1.0,13.0,9.0,1.0,1.0,2.0,1.0,4.0
774,1.0,2.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,37.0,2.0,5.0,6.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
775,1.0,2.0,7.0,5.0,14.0,9.0,2.0,1.0,2.0,37.0,3.0,4.0,1.0,7.0,5.0,7.0,1.0,1.0,2.0,3.0,4.0
776,1.0,1.0,2.0,5.0,1.0,8.0,2.0,1.0,1.0,38.0,4.0,3.0,5.0,2.0,7.0,8.0,1.0,1.0,1.0,1.0,4.0
777,1.0,1.0,6.0,5.0,12.0,3.0,2.0,1.0,1.0,36.0,1.0,3.0,1.0,1.0,14.0,9.0,0.0,1.0,1.0,1.0,4.0
778,1.0,1.0,2.0,3.0,11.0,1.0,2.0,1.0,1.0,23.0,4.0,2.0,5.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,5.0
779,0.0,1.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,32.0,4.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,2.0,1.0,4.0
780,1.0,2.0,6.0,4.0,1.0,7.0,2.0,1.0,1.0,44.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0
781,1.0,1.0,7.0,5.0,12.0,1.0,2.0,1.0,1.0,47.0,1.0,3.0,1.0,1.0,12.0,6.0,1.0,0.0,1.0,1.0,4.0
782,1.0,3.0,6.0,3.0,2.0,4.0,2.0,1.0,2.0,68.0,1.0,3.0,2.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,4.0
783,0.0,2.0,6.0,4.0,2.0,6.0,2.0,1.0,2.0,27.0,1.0,4.0,5.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0
784,0.0,4.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,24.0,4.0,3.0,5.0,1.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0
785,1.0,3.0,6.0,3.0,11.0,3.0,2.0,1.0,1.0,39.0,1.0,2.0,1.0,2.0,12.0,1.0,0.0,1.0,1.0,1.0,2.0
786,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,75.0,1.0,5.0,5.0,5.0,11.0,5.0,1.0,1.0,1.0,3.0,3.0
787,1.0,2.0,2.0,2.0,11.0,2.0,2.0,1.0,1.0,32.0,4.0,3.0,1.0,7.0,10.0,5.0,1.0,1.0,1.0,1.0,4.0
788,0.0,2.0,6.0,3.0,2.0,8.0,2.0,1.0,1.0,25.0,6.0,3.0,5.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,4.0
789,0.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,53.0,2.0,3.0,4.0,1.0,11.0,6.0,1.0,1.0,2.0,1.0,4.0
790,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,69.0,1.0,3.0,1.0,6.0,13.0,5.0,1.0,1.0,1.0,4.0,2.0
791,0.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,44.0,6.0,3.0,1.0,1.0,13.0,7.0,1.0,1.0,1.0,2.0,4.0
792,1.0,5.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,58.0,4.0,5.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,3.0
793,0.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,49.0,1.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0
794,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,30.0,1.0,4.0,5.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,4.0
795,0.0,3.0,6.0,3.0,11.0,1.0,2.0,1.0,2.0,55.0,1.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0
796,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,25.0,4.0,4.0,5.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0
797,0.0,4.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,90.0,4.0,3.0,1.0,5.0,10.0,9.0,1.0,1.0,2.0,2.0,3.0
798,0.0,3.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,70.0,2.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0
799,0.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,46.0,4.0,2.0,1.0,1.0,12.0,9.0,1.0,1.0,2.0,3.0,4.0
800,0.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,4.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0
801,1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,34.0,4.0,2.0,3.0,4.0,9.0,8.0,1.0,1.0,2.0,3.0,1.0
802,0.0,1.0,5.0,4.0,2.0,9.0,2.0,1.0,1.0,74.0,1.0,5.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0
803,1.0,2.0,7.0,3.0,12.0,7.0,2.0,1.0,2.0,66.0,1.0,3.0,3.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0
804,1.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,55.0,1.0,3.0,4.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0
